ENGLISH	HRVATSKI, SRPSKI	RS800CX-HRRS800CX
ENGLISH	Promjenjivost otkucaja srca (HRV) je promjena intervala između otkucaja, također poznatih kao R-R intervali.	RS800CX-HRRS800CX
HRV indicates the fluctuations of heart rate around an average heart rate.	HRV označava fluktuacije otkucaja srca oko prosječnog broja otkucaja srca.	RS800CX-HRRS800CX
An average heart rate of 60 beats per minute (bpm) does not mean that the interval between successive heartbeats would be exactly 1.0 sec, instead they may fluctuate/vary from 0.5 sec up to 2.0 sec.	Prosječan broj otkucaja srca od 60 otkucaja u minuti, ne znači da svi intervali između otkucaja u nizu traju točno 1 sekundu, nego oni mogu fluktuirati od 0,5 sek do 2 sek.	RS800CX-HRRS800CX
HRV is affected by aerobic fitness.	Na HRV utječe aerobna forma.	RS800CX-HRRS800CX
HRV of a well-conditioned heart is generally large at rest.	HRV srca u dobroj kondiciji, u mirovanju je općenito velik.	RS800CX-HRRS800CX
Other factors that affect HRV are age, genetics, body position, time of day, and health status.	Drugi čimbenici koji utječu na HRV su starost, genetika, položaj tijela, vrijeme dana i zdravlje.	RS800CX-HRRS800CX
During exercise, HRV decreases as heart rate and exercise intensity increase.	Tijekom vježbanja, HRV se smanjuje kako se povećava broj otkucaja srca i intenzitet vježbanja.	RS800CX-HRRS800CX
HRV also decreases during periods of mental stress.	HRV se također smanjuje tijekom razdoblja mentalnih napora.	RS800CX-HRRS800CX
HRV is regulated by the autonomic nervous system.	HRV-om upravlja automatski živčani sustav.	RS800CX-HRRS800CX
Parasympathetic activity decreases heart rate and increases HRV, whereas sympathetic activity increases heart rate and decreases HRV.	Para-suosjećajna aktivnost smanjuje broj otkucaja srca i povećava HRV, dok suosjećajna aktivnost povećava otkucaje srca i smanjuje HRV.	RS800CX-HRRS800CX
HRV is used in the Ownzone, OwnIndex, and in OwnOptimizer features.	HRV se koristi u Ownzone, OwnIndex i OwnOptimizer značajkama.	RS800CX-HRRS800CX
It can also be monitored on its own using the training computer.	Također se može sam nadzirati uporabom monitora srčane frekvencije.	RS800CX-HRRS800CX
If your HRV changes at a given pace and heart rate, this may indicate a change in your training load and stress.	Ako se HRV mijenja tijekom danog ritma vožnje bicikla i broja otkucaja srca, to može značiti promjenu u opterećenju vježbanja.	RS800CX-HRRS800CX
Running Cadence and Stride Length Cadence* is the number of times the foot with the stride sensor* hits the ground per minute.	Ritam trčanja i dužina koraka Ritam* je broj koraka stopala sa senzorom brzine trčanja* u minuti.	RS800CX-HRRS800CX
Stride length* is the average length of one step.	Dužina koraka* je prosječna dužina jednog koraka.	RS800CX-HRRS800CX
That is the distance between your right and left foot contacting the ground.	To je udaljenost između desnog i lijevog stopala kad dodirnu tlo.	RS800CX-HRRS800CX
Running speed = 2 * stride length * cadence There are two ways to run faster: moving your legs at a higher cadence or taking longer steps.	Brzina trčanja = 2 * dužina koraka * ritam Postoje dva načina za brže trčanje: pomicanje nogu s bržim ritmom ili uzimanje dužih koraka.	RS800CX-HRRS800CX
Elite long distance runners typically run with a high cadence of 85-95.	Elitni trkači na duge staze obično trče s visokim ritmom od 89-95.	RS800CX-HRRS800CX
On uphills, typical cadence values are lower.	Uzbrdo, uobičajene vrijednosti ritma su niže.	RS800CX-HRRS800CX
On downhills they are higher.	Nizbrdo, one su veće.	RS800CX-HRRS800CX
Runners adjust stride length to gather speed: stride length increases as speed increases.	Trkači namještaju dužinu koraka kako bi povećali brzinu: dužina koraka se povećava kako se povećava brzina.	RS800CX-HRRS800CX
Yet one of the most common mistakes novice runners make is over-striding.	Ipak, jedna od najčešćih pogrešaka koju čine novi trkači su preveliki koraci.	RS800CX-HRRS800CX
The most efficient stride length is the natural one – the one that feels most comfortable.	Najefikasnija dužina koraka je prirodna dužina – ona pri kojoj se osjećate najudobnije.	RS800CX-HRRS800CX
You will run faster in races by strengthening your leg muscles so they take you forward with a longer stride.		RS800CX-HRRS800CX
You should also work on maximizing cadence efficiency.		RS800CX-HRRS800CX
Cadence does not progress easily, but if properly trained, you will be able to sustain it throughout your runs and maximize your performance.		RS800CX-HRRS800CX
To develop cadence, the nerve-muscle connection needs to be trained - and reasonably frequently.	U utrkama ćete trčati brže istezanjem mišića nogu tako da vas odnesu dalje s dužim korakom.	RS800CX-HRRS800CX
A session of cadence training a week is a good start.	Također bi trebali raditi na efikasnosti ritma.	RS800CX-HRRS800CX
Incorporate some cadence work into the rest of your week.	Ritam se ne povećava lako, ali ako budete pravilno vježbali,	RS800CX-HRRS800CX
During long easy runs, you could include some faster cadence every now and then.		RS800CX-HRRS800CX
When training for longer running events (½ Marathon, Marathon or longer), it may be helpful to monitor cadence.		RS800CX-HRRS800CX
A low cadence at expected race pace can cause problems later in the event, as your legs tire.		RS800CX-HRRS800CX
56 Background Information	56 DODATNE INFORMACIJE	RS800CX-HRRS800CX
ENGLISH	HRVATSKI, SRPSKI	RS800CX-HRRS800CX
	moći ćete ga održati tijekom vašeg trčanja i maksimalizirati performanse.	RS800CX-HRRS800CX
One way around this is to work on increasing leg speed at expected race pace.	Kako bi razvili ritam, treba vježbati spoj između živaca i mišića – i to redovito.	RS800CX-HRRS800CX
You can set your training computer to show pace and cadence.	Jedan ciklus vježbanja ritma tjedno je dobar početak.	RS800CX-HRRS800CX
Try to shorten your stride and increase cadence while holding the same pace (set a narrow pace zone to give you audio feedback).You can aim to raise running cadence above the following: • 80/min (4hour Marathoners) • 85/min (3hr 30min Marathoners) • 88/min (3hour Marathoners)	Uključite vježbanje ritma u ostatak vašeg tjedna. Tijekom dužih trčanja, trebali bi tu i tamo uključiti brži ritam. Tijekom vježbanja za duže utrke (1/2 maraton, maraton ili duže) možda će biti korisno nadzirati ritam.	RS800CX-HRRS800CX
This is a general guide only, taller runners will naturally have slightly lower cadences.	Niski ritam pri očekivanom ritmu utrke može ranije uzrokovati probleme, kako se vaše noge umaraju.	RS800CX-HRRS800CX
Runners should also tune in to what feels comfortable for them personally.	Jedan način da se to zaobiđe je povećanja brzine rada nogu pri očekivanom ritmu utrke.	RS800CX-HRRS800CX
	Možete namjestiti vaš monitor srčane frekvencije sa prikazuje ritam trke i ritam nogu.	RS800CX-HRRS800CX
A good way of improving stride length is to undertake specific strength work, like running hills, running in soft sand, or running up steps.	Pokušajte skratiti korak i povećati ritam održavajući jednaki ritam utrke (namjestite usku zonu ritma kako bi dobili zvučnu povratnu informaciju).	RS800CX-HRRS800CX
A six-week training period including strength work should result in noticeable improvements in stride length, and if combined with some faster leg speed work (such as short strides at best 5km pace), noticeable improvements should be seen in overall speed, as well.	Možete ciljati povećanje ritma trčanja iznad slijedećega: • 80/min (4 satni maratonci) • 85/min (3,5 satni maratonci) • 88/min (3 satni maratonci) Ovo je samo općeniti vodič, viši trkaći će naravno imati nešto niži ritam.	RS800CX-HRRS800CX
*Optional s3/s3+ stride sensor W.I.N.D. required.	Trkači bi također trebali obratiti pažnju na onaj ritam s kojim se osjećaju ugodno.	RS800CX-HRRS800CX
	Dobar način povećanja dužine koraka je provođenje određenih napornih poslova, kao što je trčanje uzbrdo, trčanje kroz mekani pijesak, ili trčanje uz stepenice.	RS800CX-HRRS800CX
	Šesto-tjedni period vježbanja koji uključuje naporan posao, treba rezultirati u uočljivim poboljšanjima dužine koraka, a ako se kombinira s bržim radom nogu (kao s kratkim koracima pri najboljem ritmu od 5 km), također se trebaju uočiti vidljiva poboljšanja ukupne brzine. *Potreban je opcijski s3 senzor brzine trčanja W.I.N.D.	RS800CX-HRRS800CX
R-R Recording R-R recording rate saves heartbeat intervals, i.e. intervals between successive heartbeats.	R-R snimanje R-R snimanje sprema intervale otkucaja srca, odnosno intervale između dva otkucaja srca.	RS800CX-HRRS800CX
This information is also shown as instantaneous heart rate in beats per minute in recorded samples.	Ova informacija se također u snimljenim utorcima prikazuje kao trenutni broj otkucaja srca u otkucajima u minuti.	RS800CX-HRRS800CX
When recording every single interval, extra systoles and artefacts can also be seen.	Prilikom snimanja svakog pojedinog intervala, mogu se također vidjeti dodatne sistole i artefakti.	RS800CX-HRRS800CX
We recommend using contact gel (ECG gel) to optimize contact between your skin and the heart rate sensor.	Preporučamo uporabu kontaktnog gela (ECG gel) za optimiziranje kontakta između vaše kože i primopredajnika.	RS800CX-HRRS800CX
Readings interpreted as incorrect in the heart rate data can be adjusted and corrected with the software.	Očitanja otkucaja srca, označena kao nepravilna, se mogu namjestiti i ispraviti u softveru.	RS800CX-HRRS800CX
Polar Running Index Running Index offers an easy way to monitor performance changes.	Polar indeks trčanja Indeks trčanja nudi lak način nadzora promjena performansi.	RS800CX-HRRS800CX
Performance (how fast/easily you run at a given pace) is directly influenced by aerobic fitness (VO2max) and exercise economy (how efficient your body is at running), and Running Index is a measurement of this influence.	Na performanse (koliko brzo/lako trčite određenim ritmom) direktno utječe aerobna kondicija (VO 2max) i ekonomičnost vježbanja (koliko je vaše tijelo efikasno tijekom trčanja), te indeks trčanja je mjera ovog utjecaja.	RS800CX-HRRS800CX
By recording your Running Index over time, you can monitor progress.	Snimanjem vašeg indeksa trčanja tijekom vremena, možete pratiti vaš napredak.	RS800CX-HRRS800CX
Improvement means that running at a given pace requires less of an effort, or that your pace is faster at a given level of exertion.	Napredak znači da trčanje danim ritmom zahtijeva manji napor, ili je vaš ritam brži pri danoj razini napora.	RS800CX-HRRS800CX
The Running Index feature calculates such improvements.	Indeks trčanja računa takva poboljšanja.	RS800CX-HRRS800CX
Running Index also gives you daily information on your running performance level which may vary from day to day.	Indeks trčanja također daje dnevne informacije o vašim performansama trčanja koje se mogu mijenjati iz dana u dan.	RS800CX-HRRS800CX
Benefits of Running Index: • emphasizes the positive effects of good training sessions and resting days. • monitors fitness and performance development at different heart rate levels - not only during maximal performance. • you can determine your optimal running speed by comparing running indexes from different kinds of trainings. • stresses progress through better running technique and fitness level.	Prednosti indeksa trčanja: • Naglašava pozitivne efekte dobrih ciklusa vježbanja i dana odmora. • Prati razvoj kondicije i performansi pri različitim otkucajima srca – ne samo tijekom maksimalnih performansi. • Možete odrediti vašu optimalnu brzinu trčanja usporedbom indeksa trčanja iz različitih vrsta vježbanja. • Naglašava napredak kroz bolju tehniku trčanja i višu kondiciju.	RS800CX-HRRS800CX
Running Index is calculated during every exercise when heart rate and the s3/s3+ stride sensor/ G3/G5 GPS sensor* signal is recorded, and when the following requirements apply: • speed should be 6km/h / 3,75 mi/h or faster and duration 12 minutes minimum. • heart rate should be above 40% HRmax.	Indeks trčanja se računa tijekom svake vježbe kada se snimaju otkucaji srca i signal trkaćeg senzora* i kada vrijede slijedeći zahtjevi. • Brzina treba biti 6 km/h ili veća i trajanje minimalno 12 minuta. • Otkucaji srca trebaju biti iznad 40% HR max.	RS800CX-HRRS800CX
Make sure that the stride sensor is calibrated.	Provjerite je li trkaći senzor kalibriran.	RS800CX-HRRS800CX
Calculation begins when you start recording the session.	Proračun počne kada počnete snimati ciklus vježbanja.	RS800CX-HRRS800CX
During the session, you may stop once at traffic lights, for example, without interrupting the calculation.		RS800CX-HRRS800CX
In the end, your training computer displays a Running Index value and stores the result in the File section.		RS800CX-HRRS800CX
Compare your result to the table below.	Na primjer,	RS800CX-HRRS800CX
Using the software, you can monitor and analyze your progress in Running Index values against time and different running speeds.		RS800CX-HRRS800CX
Or compare values from different exercise sessions and analyze them in the short and long term.		RS800CX-HRRS800CX
Short-term analysis	DODATNE INFORMACIJE	RS800CX-HRRS800CX
Background Information 57	57 HRVATSKI, SRPSKI	RS800CX-HRRS800CX
ENGLISH Men Age / Years Very low Low Fair Moderate Good Very good Elite	tijekom ciklusa možete stati na semaforu bez prekida proračuna.	RS800CX-HRRS800CX
20-24 < 32 32-37 38-43 44-50 51-56 57-62 > 62	Na kraju vaš monitor srčane frekvencije prikazuje Indeks trčanja i rezultat sprema u datoteku.	RS800CX-HRRS800CX
25-29 < 31 31-35 36-42 43-48 49-53 54-59 > 59	Usporedite vaše rezultate s donjom tablicom.	RS800CX-HRRS800CX
	Koristeći softver, možete pratiti i analizirati vaš napredak vrijednosti indeksa trčanja kroz vrijeme i pri različitim brzinama trčanja.	RS800CX-HRRS800CX
	Ili usporedite vrijednosti različitih ciklusa vježbanja i analizirajte ih kroz kratko i dugo razdoblje.	RS800CX-HRRS800CX
30-34 < 29 29-34 35-40 41-45 46-51 52-56 > 56	Kratkoročna analiza Muškarci	RS800CX-HRRS800CX
35-39 < 28 28-32 33-38 39-43 44-48 49-54 > 54	Dob / Godine 20-24 25-29 30-34 35-39 40-44 45-49 50-54 55-59 60-65 Žene	RS800CX-HRRS800CX
40-44 < 26 26-31 32-35 36-41 42-46 47-51 > 51	Jako malo < 32 < 31 < 29 < 28 < 26 < 25 < 24 < 22 < 21	RS800CX-HRRS800CX
45-49 < 25 25-29 30-34 35-39 40-43 44-48 > 48	Malo 32-37 31-35 29-34 28-32 26-31 25-29 24-27 22-26 21-24	RS800CX-HRRS800CX
50-54 < 24 24-27 28-32 33-36 37-41 42-46 > 46	Prihvatljivo 38-43 36-42 35-40 33-38 32-35 30-34 28-32 27-30 25-28	RS800CX-HRRS800CX
55-59 < 22 22-26 27-30 31-34 35-39 40-43 > 43	Srednje 44-50 43-48 41-45 39-43 36-41 35-39 33-36 31-34 29-32	RS800CX-HRRS800CX
60-65 < 21 21-24 25-28 29-32 33-36 37-40 > 40	Dobra 51-56 49-53 46-51 44-48 42-46 40-43 37-41 35-39 33-36	RS800CX-HRRS800CX
Women Age / Years Very low Low Fair Moderate Good Very good Elite	Jako dobra 57-62 54-59 52-56 49-54 47-51 44-48 42-46 40-43 37-40	RS800CX-HRRS800CX
20-24 < 27 27-31 32-36 37-41 42-46 47-51 > 51	Vrhunski > 62 > 59 > 56 > 54 > 51 > 48 > 46 > 43 > 40	RS800CX-HRRS800CX
25-29 < 26 26-30 31-35 36-40 41-44 45-49 > 49	Dob / Godine 20-24 25-29 30-34 35-39 40-44 45-49 50-54 55-59 60-65	RS800CX-HRRS800CX
30-34 < 25 25-29 30-33 34-37 38-42 43-46 > 46	Jako malo < 27 < 26 < 25 < 24 < 22 < 21 < 19 < 18 < 16	RS800CX-HRRS800CX
35-39 < 24 24-27 28-31 32-35 36-40 41-44 > 44	Malo 27-31 26-30 25-29 24-27 22-25 21-23 19-22 18-20 16-18	RS800CX-HRRS800CX
40-44 < 22 22-25 26-29 30-33 34-37 38-41 > 41	Prihvatljivo 32-36 31-35 30-33 28-31 26-29 24-27 23-25 21-23 19-21	RS800CX-HRRS800CX
45-49 < 21 21-23 24-27 28-31 32-35 36-38 > 38	Srednje 37-41 36-40 34-37 32-35 30-33 28-31 26-29 24-27 22-24	RS800CX-HRRS800CX
50-54 < 19 19-22 23-25 26-29 30-32 33-36 > 36	Dobra 42-46 41-44 38-42 36-40 34-37 32-35 30-32 28-30 25-27	RS800CX-HRRS800CX
55-59 < 18 18-20 21-23 24-27 28-30 31-33 > 33	Jako dobra 47-51 45-49 43-46 41-44 38-41 36-38 33-36 31-33 28-30	RS800CX-HRRS800CX
60-65 < 16 16-18 19-21 22-24 25-27 28-30 > 30	Vrhunski > 51 > 49 > 46 > 44 > 41 > 38 > 36 > 33 > 30	RS800CX-HRRS800CX
The classification is based on a literature review of 62 studies where VO2max was measured directly in healthy adult subjects in the USA, Canada and 7 European countries.	Klasifikacija se temelji na pregledu literature od 62 studije u kojima je VO 2max izmjeren direktno na zdravim odraslim osobama u SAD-u, Kanadi i 7 Europskih zemalja.	RS800CX-HRRS800CX
Reference: Shvartz E, Reibold RC.	Referenca: Shvartz E, Reibold RC.	RS800CX-HRRS800CX
Aerobic fitness norms for males and females aged 6 to 75 years: a review.	Aerobni kondicijski propisi za muškarce i žene u dobi od 6 do 75 godina: na pregled.	RS800CX-HRRS800CX
Aviat Space Environ Med; 61:3-11, 1990.	Aviat Space Environ Med; 61:3-11, 1990.	RS800CX-HRRS800CX
There may be some daily variation in the Running Indexes due to running circumstances e.g. surface, hills, wind, temperature. Long-term analysis		RS800CX-HRRS800CX
The single Running Index values form a trend that predicts your success in running certain distances.		RS800CX-HRRS800CX
The following chart estimates the duration that a runner can achieve in certain distances when performing maximally.	Mogu će su dnevne varijacije indeksa trčanja zbog uvjeta trčanja npr. površina, usponi, vjetar, temperatura.	RS800CX-HRRS800CX
Use your long-term Running Index average in the interpretation of the chart.		RS800CX-HRRS800CX
The prediction is best for those Running Index values that have been received at speed and running circumstances similar to the target performance.		RS800CX-HRRS800CX
58 Background Information	58 DODATNE INFORMACIJE	RS800CX-HRRS800CX
ENGLISH	HRVATSKI, SRPSKI	RS800CX-HRRS800CX
Running Index Cooper test (m) 5 km (h:mm:ss) 10 km (h:mm:ss) 21.098 km 42.195 km (h:mm:ss) (h:mm:ss) 36 1800 0:36:20 1:15:10 2:48:00 5:43:00	Dugoročna analiza Pojedine vrijednosti indeksa trčanja formiraju trend koji predviđa vaš uspjeh tijekom trčanja određenih udaljenosti.	RS800CX-HRRS800CX
38 1900 0:34:20 1:10:50 2:38:00 5:24:00 40 2000 0:32:20 1:07:00 2:29:30 5:06:00	Slijedeća tablica procjenjuje trajanje koje trkač može postići pri određenim udaljenostima uz maksimalne performanse.	RS800CX-HRRS800CX
42 2100 0:30:40 1:03:30 2:21:30 4:51:00 44 2200 0:29:10 1:00:20 2:14:30 4:37:00	Za interpretaciju vrijednosti iz tablice koristite vaš prosječni dugoročni indeks trčanja.	RS800CX-HRRS800CX
46 2300 0:27:50 0:57:30 2:08:00 4:24:00 48 2400 0:26:30 0:55:00 2:02:00 4:12:00	Predviđanje je najbolje za one vrijednosti indeksa trčanja koje su dobivene u uvjetima trčanja i pri brzini koji su slični ciljanim performansama.	RS800CX-HRRS800CX
50 2500 0:25:20 0:52:40 1:57:00 4:02:00 52 2600 0:24:20 0:50:30 1:52:00 3:52:00	Indeks trčanja 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78	RS800CX-HRRS800CX
54 2700 0:23:20 0:48:30 1:47:30 3:43:00 56 2800 0:22:30 0:46:40 1:43:30 3:35:00	Cooperov test (m) 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3350 3450 3550 3650 3750 3850	RS800CX-HRRS800CX
58 2900 0:21:40 0:45:00 1:39:30 3:27:00 60 3000 0:20:50 0:43:20 1:36:00 3:20:00	5 km (h:mm:ss) 0:36:20 0:34:20 0:32:20 0:30:40 0:29:10 0:27:50 0:26:30 0:25:20 0:24:20 0:23:20 0:22:30 0:21:40 0:20:50 0:20:10 0:19:30 0:18:50 0:18:20 0:17:50 0:17:10 0:16:40 0:16:20 0:15:50	RS800CX-HRRS800CX
62 3100 0:20:10 0:41:50 1:32:30 3:13:00 64 3200 0:19:30 0:40:30 1:29:30 3:07:00	10 km (h:mm:ss) 1:15:10 1:10:50 1:07:00 1:03:30 1:00:20 0:57:30 0:55:00 0:52:40 0:50:30 0:48:30 0:46:40 0:45:00 0:43:20 0:41:50 0:40:30 0:39:10 0:38:00 0:36:50 0:35:50 0:34:50 0:33:50 0:33:00	RS800CX-HRRS800CX
66 3300 0:18:50 0:39:10 1:26:30 3:01:00 68 3350 0:18:20 0:38:00 1:24:00 2:55:00	21.098 km (h:mm:ss) 2:48:00 2:38:00 2:29:30 2:21:30 2:14:30 2:08:00 2:02:00 1:57:00 1:52:00 1:47:30 1:43:30 1:39:30 1:36:00 1:32:30 1:29:30 1:26:30 1:24:00 1:21:30 1:19:00 1:17:00 1:14:30 1:12:30	RS800CX-HRRS800CX
70 3450 0:17:50 0:36:50 1:21:30 2:50:00 72 3550 0:17:10 0:35:50 1:19:00 2:45:00 74 3650 0:16:40 0:34:50 1:17:00 2:40:00 76 3750 0:16:20 0:33:50 1:14:30 2:36:00	42.195 km (h:mm:ss) 5:43:00 5:24:00 5:06:00 4:51:00 4:37:00 4:24:00 4:12:00 4:02:00 3:52:00 3:43:00 3:35:00 3:27:00 3:20:00 3:13:00 3:07:00 3:01:00 2:55:00 2:50:00 2:45:00 2:40:00 2:36:00 2:32:00	RS800CX-HRRS800CX
78 3850 0:15:50 0:33:00 1:12:30 2:32:00 It is worth to remember that in addition to good Running Index, maximal running performance demands good preparation, optimal running conditions, speed endurance and guts.	*Potreban opcijski s3 trkaći senzor ili G3 GPS senzor W.I.N.D. Važno je zapamtiti da uz dobar indeks trčanja, maksimalne performanse trčanja zahtijevaju dobru pripremu, optimalne uvjete trčanja, izdržljivost i hrabrost.	RS800CX-HRRS800CX
Training quantity and quality have an affect as well as natural talent.	Količina i kvaliteta vježbanja imaju jednaki efekt kao prirodni talent.	RS800CX-HRRS800CX
*Optional s3/s3+ stride sensor or G3/G5 GPS sensor required.	DODATNE INFORMACIJE	RS800CX-HRRS800CX
Polar Training Articles For more facts and know-how to enhance your running, visit Polar Article Library [http://www.polar.com/en/training_with_polar/training_articles] .		RS800CX-HRRS800CX
Background Information 59	59 HRVATSKI, SRPSKI	RS800CX-HRRS800CX
	Biblioteka Polar članaka Za više činjenica i kako unaprijediti vaše trčanje, posjetite biblioteku Polar članaka Polar Article Library [http://articles.polar.fi] .	RS800CX-HRRS800CX
ENGLISH	60 DODATNE INFORMACIJE	RS800CX-HRRS800CX
12. CUSTOMER SERVICE INFORMATION	HRVATSKI, SRPSKI	RS800CX-HRRS800CX
Care and Maintenance Caring For Your Product Like any electronic device, the Polar training computer should be treated with care.	12. INFORMACIJE SLUŽBE ZA KORISNIKE Briga i održavanje Briga o vašem proizvodu Kao i svaki elektronski uređaj, Polar monitor srčane frekvencije se treba brižno koristiti.	RS800CX-HRRS800CX
The suggestions below will help you fulfill guarantee obligations and enjoy this product for many years to come.	Ispod dane preporuke će vam pomoći u ispunjavanju jamstvenih uvjeta i u puno godina uživanja u ovom proizvodu.	RS800CX-HRRS800CX
Connector: Detach the connector from the strap after every use and dry the connector with a soft towel.	Nakon uporabe skinite priključak primopredajnika s pojasa.	RS800CX-HRRS800CX
Clean the connector with a mild soap and water solution when needed.	Priključak očistite s otopinom blagog sapuna i vode. Osušite ga s krpom.	RS800CX-HRRS800CX
Never use alcohol or any abrasive material (eg. steel wool or cleaning chemicals).	Nikada ne koristite alkohol ili bilo kakve abrazivne materijale (čelična vuna ili kemikalije za čišćenje).	RS800CX-HRRS800CX
Strap: Rinse the strap under running water after every use and hang to dry.	Nakon uporabe isperite pojas primopredajnika s vodom.	RS800CX-HRRS800CX
Clean the strap gently with a mild soap and water solution when needed. Do not use moisturizing soaps, because they can leave residue on the strap.	Ako pojas koristite više od tri puta na tjedan, operite ja najmanje jednom svaka tri tjedna u perilici rublja pri 40 °C. Koristite vrećicu za pranje.	RS800CX-HRRS800CX
Do not soak, iron, dry clean or bleach the strap. Do not stretch the strap or bend the electrode areas sharply.	Nemojte je namakati, niti koristiti deterdžent s bjelilom niti omekšivač.	RS800CX-HRRS800CX
Check the label on your strap to see if it is machine washable.	Pojas nemojte sušiti u sušilici niti je izbjeljivati.	RS800CX-HRRS800CX
Never put the strap or the connector in a dryer!		RS800CX-HRRS800CX
Training computer and sensors: Keep your training computer and sensors clean.		RS800CX-HRRS800CX
To maintain the water resistance, do not wash the training computer or the sensors with a pressure washer.	Prije odlaganja na duže vrijeme i uvijek nakon uporabe, pojas operite u vodi s većim sadržajem klora.	RS800CX-HRRS800CX
Clean them with a mild soap and water solution and rinse them with clean water.		RS800CX-HRRS800CX
Do not immerse them in water. Dry them carefully with a soft towel.	Ne koristite centrifugiranje ili peglanje.	RS800CX-HRRS800CX
Never use alcohol or any abrasive material such as steel wool or cleaning chemicals.	Nikada ne stavljajte priključak u perilicu ili sušilicu rublja!	RS800CX-HRRS800CX
Keep your training computer and sensors in a cool and dry place.	Osušite traku i priključak i spremite ih odvojeno.	RS800CX-HRRS800CX
Do not keep them in a damp environment, in non-breathable material (a plastic bag or a sports bag) nor with conductive material (a wet towel).	Čuvajte vaš monitor srčane frekvencije, primopredajnik i trkaći senzor na hladnom i suhom mjestu.	RS800CX-HRRS800CX
The training computer and heart rate sensor are water resistant, and can be used in water activities.	Ne čuvajte ih u vlažnoj okolini, u materijalu koji ne popušta zrak (plastična vrećica ili sportska torba) niti u vodljivom materijalu (vlažan ručnik).	RS800CX-HRRS800CX
Other compatible sensors are water resistant, and can be used in rainy weather.	Ne uranjajte trkaći senzor u vodu.	RS800CX-HRRS800CX
Do not expose the training computer to direct sunlight for extended periods, such as by leaving it in a car or mounted on the bike mount.		RS800CX-HRRS800CX
Avoid hard hits to the training computer and the sensors, as these may damage the sensor units.	Ne izlažite ih direktnom sunčevom svjetlu na duže vrijeme.	RS800CX-HRRS800CX
Operating temperatures are -10 °C to +50 °C / +14 °F to +122 °F.	Radne temperature su -10°C do +50°C.	RS800CX-HRRS800CX
Service During the two-year guarantee/warranty period we recommend that you have service, other than battery replacement for the heart rate sensor, done by an authorized Polar Service Center only.	Servis Tijekom prve dvije godine jamstvenog razdoblja, preporučamo da servis proizvoda obavite u ovlaštenom Polar servisnom centru.	RS800CX-HRRS800CX
The warranty does not cover damage or consequential damage caused by service not authorized by Polar Electro.	Jamstvo ne pokriva štetu ili posljedičnu štetu nastalu u servisu koji nema ovlaštenje kompanije Polar Electro.	RS800CX-HRRS800CX
For further information, see Limited International Polar Guarantee (page 66).	Za dodatne informacije, pogledajte Ograničeno Polar međunarodno jamstvo (stranica 66 ).	RS800CX-HRRS800CX
For contact information and all Polar Service Center addresses, visit www.polar.com/support and country-specific websites.		RS800CX-HRRS800CX
Changing Batteries Have the battery replaced by an authorized Polar Service Center.	Zamjena baterija Bateriju neka zamjeni ovlašteni Polar Servisni Centar.	RS800CX-HRRS800CX
Avoid opening the sealed battery cover.	Izbjegavajte otvaranje zapečaćenog poklopca baterije.	RS800CX-HRRS800CX
To change the batteries of the training computer and heart rate sensor yourself, carefully follow the instructions in Changing Training Computer Battery.	Kako bi zamjenili bateriju vašeg monitora srčane frekvencije i primopredajnika sami, pažljivo pratite uputstva u Zamjena Baterije Monitora Srčane Frekvencije.	RS800CX-HRRS800CX
For video tutorials on how to change the batteries, go to http://www.polar.com/en/polar_community/videos. Before battery change, transfer all data from your training computer to Polar Prorainer 5 to avoid data loss.	Prije zamjene baterije, prenesite sve podatke sa vašeg monitora srčane frekvencije na Polar Protrainer 5 kako bi izbjegli gubitak tih podataka.	RS800CX-HRRS800CX
For more information see Polar ProTrainer 5 help.	Za više informacija pogledajte Polar Protrainer 5 pomoć.	RS800CX-HRRS800CX
If you would prefer Polar to replace the battery, contact an authorized Polar Service Center.	Ako želite da Polar zamijeni bateriju, kontaktirajte ovlašteni Polar servisni centar.	RS800CX-HRRS800CX
60 Customer Service Information		RS800CX-HRRS800CX
ENGLISH Changing Training Computer Battery To change the training computer battery, you need a coin and battery (CR 2032).	Zamjena baterije monitora srčane frekvencije Za zamjenu baterije monitora srčane frekvencije, trebate kovanicu i bateriju (CR 2032).	RS800CX-HRRS800CX
1. Using the coin open the battery cover by pressing slightly and turning counter clockwise .	1. 2. 3. 4. Koristeći kovanicu otvorite poklopac baterije laganim pritiskom i okretanjem u smjeru obrnutom od kazaljke na satu.	RS800CX-HRRS800CX
2. Remove the battery cover.	Uklonite poklopac baterije.	RS800CX-HRRS800CX
The battery is attached to the cover, which should be lifted carefully.	Baterija je zakačena za poklopac, koji se treba pažljivo podignuti.	RS800CX-HRRS800CX
Remove the battery and replace it with a new one.	Izvadite bateriju i zamijenite je s novom.	RS800CX-HRRS800CX
Be careful not to damage the threads of the back cover.	Pazite da ne oštetite navoje stražnjeg poklopca.	RS800CX-HRRS800CX
3. Place the positive (+) side of the battery against the cover and negative (-) side toward the training computer.	Postavite pozitivnu (+) stranu baterije na poklopac a negativnu (-) prema monitoru srčane frekvencije.	RS800CX-HRRS800CX
